title,price,location,product_url,main_image,brand,description,seller_name
IPHONE 13 PRO MAX 128 GB,37000.0,"Heliopolis, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-128-gb-ID200256498.html,https://images.dubizzle.com.eg/thumbnails/85525906-240x180.jpeg,Apple - iPhone,iphone 13 pro max  128 GB battery health 86%  full 360 degree protect skin on all phone to protect from any scratch double heavy screen protector  ايفون ١٣ برو ماكس  ١٢٨ جيجا  بطارية ٨٦٪؜  سكين كامل علي الموبيل بدون اي خرابيش,Ahmed abdelhamed
ريلمي 6,4200.0,"6th of October, Giza",https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%84%D9%85%D9%8A-6-ID200256479.html,https://images.dubizzle.com.eg/thumbnails/85525679-240x180.jpeg,Realme,ريلمي 6  الجهاز رام4 ومساحه 128 والشاشه بتاعته 90 هيرتز والمعالج بتاعه هيليو G90T  للامانه مغير باغه فاضي مش معاه حاجه,Ah
سامسونج GT e2152,500.0,"Gesr Al Suez, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-gt-e2152-ID200256450.html,https://images.dubizzle.com.eg/thumbnails/85525320-240x180.jpeg,Samsung,موبايل سامسونج زراير اثنين خط كاميرا ممتازة شاشة ألوان كارت ميموري بطاريه اصلية جديده الشاحن الأصلي العلبة والأوراق الراديو يعمل بدون سماعة حالة زيرو كان مركون مطلوب 500ج استلام ميدان ألف مسكن جسر السويس لا يوجد شحن أو توصيل 01003321648,احمد
samsung A53 5G,7250.0,"Suez District, Suez",https://www.dubizzle.com.eg/en/ad/samsung-a53-5g-ID200256443.html,https://images.dubizzle.com.eg/thumbnails/85525163-240x180.jpeg,Samsung,الجهاز شغال كل حاجه تمام ومفهوش مشكله خالص لكن فيه خط بيظهر في اللون الفاتح و مش بيظهر في اللون الغامق و موضح في الصور و الجهاز سعره اعلي من كدة بكتيييير جدا,User 9Vv25D
samsung s23,38000.0,"Hadayek al-Ahram, Giza",https://www.dubizzle.com.eg/en/ad/samsung-s23-ID200256433.html,https://images.dubizzle.com.eg/thumbnails/85525063-240x180.jpeg,Samsung,التيليفون حالته كسر كسر زيرو 256 جيجا و شرحتين و اللون الزاتي او الاخضر و معاه ضمان من mti معاه سنتين ضمان حاله كسر زيرو,Fares Ahmed
سامسونج a21s,3000.0,"New Beni Suef, Beni Suef",https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-a21s-ID200256392.html,https://images.dubizzle.com.eg/thumbnails/85524693-240x180.jpeg,Samsung,سامسونج a21s الجهاز مش مفتوح ماشاء الله مفهوش غلطه ٦٤جيجا و٤ رام معهوش مشتملات البصمه طلقه ومفهوش غلطه الله يبارك لصاحب النصيب,محمد جوده
p30lite,3100.0,"Banha, Qalyubia",https://www.dubizzle.com.eg/en/ad/p30lite-ID200256367.html,https://images.dubizzle.com.eg/thumbnails/85524539-240x180.jpeg,Huawei,بحاله جيده  معاه الكرتونه والشاحن مغير فلاته شحن وشغال كويس رامات 4 ذاكره 128,shimaa
اوبوa53,4000.0,"Tanta, Gharbia",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%88%D8%A8%D9%88a53-ID200256341.html,https://images.dubizzle.com.eg/thumbnails/85524298-240x180.jpeg,OPPO,رام٦ ذاكره١٢٨ تليفون زى الجديد نت طلقه موبايل مغير شاشه توكيل وبدون مشتملات,Ragap
ايفون iphone 8 plus 64giga,8500.0,"Heliopolis, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-iphone-8-plus-64giga-ID200256313.html,https://images.dubizzle.com.eg/thumbnails/85524176-240x180.jpeg,Apple - iPhone,iphone 8plus  حالة نضيف جدا لم يُفتح نهائي معاه العلبة بتاعته و اللي هياخدة ممكن يكمل بالبطارية بتاعته او يغير بطارية فقط لان البطارية ٧٥٪؜ غير كدا الموبايل مفهوش اي حاجة. السعر نهائي,ahmed
oppo reno8t 256,12000.0,"Ain Sukhna, Suez",https://www.dubizzle.com.eg/en/ad/oppo-reno8t-256-ID200256292.html,https://images.dubizzle.com.eg/thumbnails/85524048-240x180.jpeg,OPPO,الجهاز زيرو اشتغل يوم واحد فقط,ahmed
IPhone 11 waterproof,20000.0,"Zagazig, Sharqia",https://www.dubizzle.com.eg/en/ad/iphone-11-waterproof-ID200256288.html,https://images.dubizzle.com.eg/thumbnails/85524011-240x180.jpeg,Apple - iPhone,iPhone 11 128g battery 80% موبايل مفيهوش ولا خدش متفتحش قبل كدا ونا اول مستخدم لي,Mohamed Maher
هاتف نوكيا,650.0,"Hurghada, Red Sea",https://www.dubizzle.com.eg/en/ad/%D9%87%D8%A7%D8%AA%D9%81-%D9%86%D9%88%D9%83%D9%8A%D8%A7-ID199941349.html,https://images.dubizzle.com.eg/thumbnails/81619380-240x180.jpeg,Nokia,هاتف نوكيا عيبه سماعه المكالمات ضعيفه شويه,User 5Ov2o0
Samsung S23 Ultra,60000.0,"Mokattam, Cairo",https://www.dubizzle.com.eg/en/ad/samsung-s23-ultra-ID200256282.html,https://images.dubizzle.com.eg/thumbnails/85523871-240x180.jpeg,Samsung,"Samsung S23 Ultra, 256 GB, 12 GB Ram, phantom black color, sealed.",Abdelhay Badawy
z fold 4 ram 512 /12 خطين واسجيل مكالمات,38000.0,"Sadat, Monufia",https://www.dubizzle.com.eg/en/ad/z-fold-4-ram-512-12-%D8%AE%D8%B7%D9%8A%D9%86-%D9%88%D8%A7%D8%B3%D8%AC%D9%8A%D9%84-%D9%85%D9%83%D8%A7%D9%84%D9%85%D8%A7%D8%AA-ID200256273.html,https://images.dubizzle.com.eg/thumbnails/85523753-240x180.jpeg,Samsung,حاله ممتازه بدون اي ملاحطات خطين وتسجيل مكالمات مساحه ٥١٢ معاه الحراب والقلم الاصلي والعلبه وكل مشتملاتها,مهندس احمد
iphone 12,35000.0,"New Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-12-ID200256266.html,https://images.dubizzle.com.eg/thumbnails/85523726-240x180.jpeg,Apple - iPhone,"Black , 128GB , facetime , 5G , 2 sim card , brand new , sealed  physical Dual sim version",Mostafa Kamal
Sony Xperia XZ2 PREMIUM,6250.0,"Haram, Giza",https://www.dubizzle.com.eg/en/ad/sony-xperia-xz2-premium-ID198303422.html,https://images.dubizzle.com.eg/thumbnails/63304693-240x180.jpeg,Samsung,سناب دراجون ٨٤٥ ببجي ٦٠ فريم صافي ٦٤ جيجا  ٦ جيجا رامات  شاشة 4k سوني  3840 x 2160 pixels اللون سلفر ووتر بروف  وارد الخارج,Mahmoud
موبيل ايفون 12 برو لسه جاي من برا بقاله شهر جديد 33اللف جنيه,50.0,"Ismailia City, Ismailia",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D9%8A%D9%84-%D8%A7%D9%8A%D9%81%D9%88%D9%86-12-%D8%A8%D8%B1%D9%88-%D9%84%D8%B3%D9%87-%D8%AC%D8%A7%D9%8A-%D9%85%D9%86-%D8%A8%D8%B1%D8%A7-%D8%A8%D9%82%D8%A7%D9%84%D9%87-%D8%B4%D9%87%D8%B1-%D8%AC%D8%AF%D9%8A%D8%AF-33%D8%A7%D9%84%D9%84%D9%81-%D8%AC%D9%86%D9%8A%D9%87-ID200253086.html,https://images.dubizzle.com.eg/thumbnails/85469678-240x180.jpeg,Apple - iPhone,بطاريه 100%  مساحه 128 ا السعر 33 اللف   الموبيل قابل للكشف عند اي محل موبيلات  موبيل جديد خالص مفهوش خربوش  صادر من الخارج  معاه شاحن اصلي   وهاند فيري اصلي اير بودز,user name
آيفون ١١,14000.0,"Moneeb, Giza",https://www.dubizzle.com.eg/en/ad/%D8%A2%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A1-ID200256193.html,https://images.dubizzle.com.eg/thumbnails/85523070-240x180.jpeg,Apple - iPhone,التلفون مغير باك و فيه خط ف الشاشه والعلبه موجوده  السعر لقطه,Mostafa Muaz
للبيع موبيل انفنكس,2500.0,"Nasr City, Cairo",https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%88%D8%A8%D9%8A%D9%84-%D8%A7%D9%86%D9%81%D9%86%D9%83%D8%B3-ID200256188.html,https://images.dubizzle.com.eg/thumbnails/85523029-240x180.jpeg,Infinix,للبيع موبيل انفنكس لا يوجد به اى عيوب ولا اى تصليح,Heba
عرض تليفون للبيع,5000.0,"Tura, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%B9%D8%B1%D8%B6-%D8%AA%D9%84%D9%8A%D9%81%D9%88%D9%86-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID200256185.html,https://images.dubizzle.com.eg/thumbnails/85523011-240x180.jpeg,Xiaomi,موبايل Xiaomi Poco X3 NFC استعمال خفيف,Ali
Samsung A13/5G/4_128,5800.0,"Hadayek Helwan, Cairo",https://www.dubizzle.com.eg/en/ad/samsung-a135g4_128-ID200256152.html,https://images.dubizzle.com.eg/thumbnails/85522859-240x180.jpeg,Samsung,الحلويات وصلت . . . . . . . . . . . وحش السامسونج ____________________ سامسونج A13/5G/4_128 بكل مشتملاته. . . . . . . . . . . . كرتونه و الشاحن . . . . . . . . . . . . . . .  رامات 4. . . . ذاكرة 128. . . . . . . . . . . . . . . . . . . . . .  بطاريه جبارة 5000 مللى امبير . . . . . . . . . . . . . . . . . . . .  كسررررررر زيرووووووو. . . . . . . . . . . . . . . . . . . . .  مفيهوش خربوش حرفيا . . . . . . . . . . . . . . . .  بدون اي صيانات . . . . . . . . . . . . . . . . . . . . .  مش مفتوح. . . . . . . . . . . . . . . . . .  هديه ع الجهاز . . . . . . . . . . . . . . . . . . . . . . . . . . .  عرض النهاردة%%%%%% الجرابات اللي معاه 4k لوحدها بس كده 400 جنيه ( هديه ) ربنا يبارك لصاحب النصيب . . . . . . . . . . . . . . . . . . . . . . . . . . .,sadam
Realme c25 s ريلمى سى ٢٥ اس,4300.0,"Maadi, Cairo",https://www.dubizzle.com.eg/en/ad/realme-c25-s-%D8%B1%D9%8A%D9%84%D9%85%D9%89-%D8%B3%D9%89-%D9%A2%D9%A5-%D8%A7%D8%B3-ID200256084.html,https://images.dubizzle.com.eg/thumbnails/85522455-240x180.jpeg,Realme,Realme C25 s 64/4 like new  كسر زيرو مع العلبة كاملة,User 0Fg4xU
iphone 14 pro max,60000.0,"Nasr City, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-14-pro-max-ID200248504.html,https://images.dubizzle.com.eg/thumbnails/85440213-240x180.jpeg,Apple - iPhone,iphone 14 pro max   مستعمل   مساحة ٢٥٦ جيجا  قابل للتفاوض,Mazen
اوبو A38,7800.0,"Bacchus, Alexandria",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%88%D8%A8%D9%88-a38-ID200256070.html,https://images.dubizzle.com.eg/thumbnails/85522374-240x180.jpeg,OPPO,موبايل اوبو A38 مساحه 128 ورامات 4 وتزيد 4 بقاله معايه شهر تاريخ تشغيله 1/1/2024 زيروو بمعنى الكلمه البيع لظروف خاصه الموبايل جديد سعره 8800 واسأل عليه موضح فى الصور إمكانياته موبايل محترم قابل للنقاش ويمتنع التجار التواصل رقم 01280255174,Mohssen
Iphone 14 128GB Sealed,50000.0,"Camp Caesar, Alexandria",https://www.dubizzle.com.eg/en/ad/iphone-14-128gb-sealed-ID200256041.html,https://images.dubizzle.com.eg/thumbnails/85522250-240x180.jpeg,Apple - iPhone,Iphone 14 128GB Purple Sealed not activated,User 67W8JX
موبايل نوكيا 216,900.0,"Agami, Alexandria",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D9%86%D9%88%D9%83%D9%8A%D8%A7-216-ID200256038.html,https://images.dubizzle.com.eg/thumbnails/85522242-240x180.jpeg,Nokia,حاله جيده لم يفتح بالكرتونه شاحن وهاند فري الاصلي فيتنامي وذاكره تخزين وخطين وكاميرا أمامية وخلفيه,Ahmed Ramadan
موبيل vivo ممنوع الفصائل بعمل بلوك,9000.0,"Mohandessin, Giza",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D9%8A%D9%84-vivo-%D9%85%D9%85%D9%86%D9%88%D8%B9-%D8%A7%D9%84%D9%81%D8%B5%D8%A7%D8%A6%D9%84-%D8%A8%D8%B9%D9%85%D9%84-%D8%A8%D9%84%D9%88%D9%83-ID199275375.html,https://images.dubizzle.com.eg/thumbnails/72526883-240x180.jpeg,Other brand,جديد بالفاتوره ونزل عن سعره حوالي 500ج,Entsar Shawki
نوت11 برو بلص 5g,11000.0,"Attaka, Suez",https://www.dubizzle.com.eg/en/ad/%D9%86%D9%88%D8%AA11-%D8%A8%D8%B1%D9%88-%D8%A8%D9%84%D8%B5-5g-ID200256027.html,https://images.dubizzle.com.eg/thumbnails/85522196-240x180.jpeg,Xiaomi,شاومى نوت 11pro+     استخدام 6شهور8/128 ومعاه العلبه والشاحن ال120وات بيشحن فدقايق معدوده الجهاز حالته نضيفه جدا وصوته استريو  نقى وواضح جدا لوجود سماعات الgbl  كاميرا ثُلاثية - 108 ميجا بيكسل (رئيسية) ‏+ 8 ميجا بيكسل (زاوية واسعة) ‏+ 2 ميجا بيكسل (ماكرو) يعنى مواصفات جباره ماشاء الله,User 3YY2Di
تليفون نوكيا+ اير بود F9 pro,900.0,"Asyut City, Asyut",https://www.dubizzle.com.eg/en/ad/%D8%AA%D9%84%D9%8A%D9%81%D9%88%D9%86-%D9%86%D9%88%D9%83%D9%8A%D8%A7-%D8%A7%D9%8A%D8%B1-%D8%A8%D9%88%D8%AF-f9-pro-ID200256020.html,https://images.dubizzle.com.eg/thumbnails/85522154-240x180.jpeg,Nokia,"لو بتدور على موبايل قوي بإمكانيات قوية وسماعة جبارة؟! يبقى العرض ده ليك Nokia 110 Dual SIM + Air buds F9 Pro, العرض متاح لفترة محدودة.  • مميزات Nokia 110 Dual SIM: • فيه مكان لكارت ميمورى بمساحة تصل ل 32 جيجا .  • فيه كاميرا هتلقط صور و فيديوهات براحتك . ظ • وضع استعداد الموبايل يصل حتي 18 يوم و تشغيل الموبايل حتى 14 ساعة مش بيفصل.  • فيه اكتر من لعبة و كمان راديو و مكان للسماعة .  • هتقدر تشغل الموسيقى وتسجيل مقاطع صوتية زي متحب .  • فيه فلاش عشان لو النور قطع و كمان منبه .  • المواصفات: • الموديل :- TA-1192.  • وقت التشغيل :-حتى 14 ساعة .  • وقت الاستعداد :- 15 الي 18 يوم .  • وقت الشحن :- 1 الي 2 ساعة .  • بلد المنشأ:- فيتنام .  • محتوى العبوة: • 1موبايل .  • 1شاحن .  • 1ورقة تعليمات .  • مميزات   Air buds F9 Pro:  • تتوافق مع: V4.0 - الدعم: HSP، A2DP، AVRCP.  • طاقة الإرسال: الفئة 2 - مسافة العمل <10m.  • وقت التحدث: 7 ساعات.  • وقت الموسيقى: 4 ساعات.  • وقت الاستعداد: 60 ساعة.  • وقت الشحن: 1.5 ساعة.  • تدعم Siri .  • مزودة بباورك بانك.  • بطارية 2000 ملي امبير.  • بوكس السماعه ممكن تشحن السماعه اكتر من 30 مرة.  • السماعة 45 ملي امبير.  • السماعة تعمل باللمس.  • تعمل عن طريق شاحن Micro.  • المواصفات: • Realme Air F9 Pro+ • تتوافق مع: V4.0  • الدعم: HSP، A2DP، AVRCP  • طاقة الإرسال: الفئة 2 • مسافة العمل <10m • وقت التحدث: 7 ساعات • وقت الموسيقى: 4 ساعات • وقت الاستعداد: 60 ساعة • وقت الشحن: 1.5 ساعة • تدعم Siri  • مزودة بباور بانك • بطارية 2000 ملي امبير  • بوكس السماعه ممكن تشحن السماعه اكتر من 30 مرة • السماعة 45 ملي امبير • السماعة تعمل باللمس  • تعمل عن طريق شاحن Micro  • الغطاء ليس ماجنتيك •",Mohamed sedik sayed
سامسونج,13000.0,"Haram, Giza",https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-ID200255990.html,https://images.dubizzle.com.eg/thumbnails/85522006-240x180.jpeg,Samsung,سامسونج جالكسي A34 5G 128جيجا رام 8 التليفون جديد الكرتونه لم تفتح ضمان i2,طارق بكر
iphone 12 mini,11500.0,"Keft, Qena",https://www.dubizzle.com.eg/en/ad/iphone-12-mini-ID200255988.html,https://images.dubizzle.com.eg/thumbnails/85521996-240x180.jpeg,Apple - iPhone,"وترر بروف B 86 ROM 64 فاصل شبكة اتصال من اخر تحديث وبتتصلح عادي  معاه العلبة فقط"" رقم التواصل: 01551713560",Abdelrahman Ali
vivo v21 فيفو v21,7000.0,"Hurghada, Red Sea",https://www.dubizzle.com.eg/en/ad/vivo-v21-%D9%81%D9%8A%D9%81%D9%88-v21-ID191318871.html,https://images.dubizzle.com.eg/thumbnails/27426058-240x180.jpeg,Vivo,الموبايل إستخدام ٥ أيام جديد معاه كل حاجته وكفر شحن ٣٣ وات بيشحن في ساعه شاشه سوبر أموليد بصمه في الشاشه كاميرات روعه ٨ جيجا رام و١٢٨ مساحه داخليه أندرويد ١٢,prince egypt
vivo y22 128gb / 8gb كسر زيرووووو,6800.0,"Ain Shams, Cairo",https://www.dubizzle.com.eg/en/ad/vivo-y22-128gb-8gb-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88%D9%88%D9%88%D9%88%D9%88-ID200255877.html,https://images.dubizzle.com.eg/thumbnails/85519599-240x180.jpeg,Vivo,vivo y22 128gb / 4+4gb كسر زيرووووو الجهاز معاة كل حاجتة بالإضافة لسكرينة وجرابين للتواصل 01144834166,User 15C8iB
oneplus 6t,6500.0,"Heliopolis, Cairo",https://www.dubizzle.com.eg/en/ad/oneplus-6t-ID200255839.html,https://images.dubizzle.com.eg/thumbnails/85518699-240x180.jpeg,One Plus,جهاز oneplus 6t للبيع استخدام نضيف فيه كسر فى الزجاج الخلفي موضح فى الصور غير مؤثر معاه العلبة و الشاحن الاصلى و جراب سبيجن و جرابين تانين  للتواصل 01065291771,Mohamed Nasr
سامسونج جالكسي A20s,2200.0,"Sidi Gaber, Alexandria",https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-%D8%AC%D8%A7%D9%84%D9%83%D8%B3%D9%8A-a20s-ID200255801.html,https://images.dubizzle.com.eg/thumbnails/85517975-240x180.jpeg,Samsung,سامسونج جالكسي بحاله ممتازه وارد الخارج فقط يحتاج تحديث برامج,حج عثمان
انفنكس هوت 11,2500.0,"Ismailia City, Ismailia",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%86%D9%81%D9%86%D9%83%D8%B3-%D9%87%D9%88%D8%AA-11-ID200255780.html,https://images.dubizzle.com.eg/thumbnails/85517382-240x180.jpeg,Infinix,تليفون انفنكس هوت 11 للبيع مساحه 64 ورام 4 بيدعم ببجي 60fps الجهاز مغير باغه فقط غير كدا لا ومعاه الكرتونه,Mohamed Sayed
